author_handle,content,published_at,like_count,reply_count,parent_id,is_reply
@seojuhyeong,저가까운데서 세게찬답시고 골도못넣고 골대랑한참떨어진 슈팅 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-12-02T04:23:11Z,5,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@mansrrrr,관상,2024-12-02T04:26:27Z,5,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@대호-l3y,ㅋㅋ말 많네 인호~ 나한테 한번만 걸려라~,2024-12-02T17:52:33Z,6,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@pjh0286,저런 실력으로 나오다니 ㅉㅉ,2024-12-08T12:31:37Z,5,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@jskim4766,번호도 69야..정말 어떤의미로는 완전체네,2024-12-08T15:48:02Z,7,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@dssmoutdoor7856,관상ㅋ,2025-01-27T06:18:50Z,3,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@seemir,인성 나쁜 애들이 방송에 얼굴 팔리면 전국민에게 찍히는 건 시간 문제인데 그걸 모르고 나왔나 보네.<br><br>참고로 <br><br>맞추고 (X)<br>맞히고 (O)<br><br>이 단어 틀리는 사람들이 너무 많네요.,2025-03-25T01:22:31Z,3,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@ybh2864,폼 보니까 가오만 가득한데?? 흠… 양천구 수준 파악완료.,2025-04-12T16:57:36Z,1,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@qwp-lo9qr,딱 생긴것부터 알겠네,2025-05-04T18:34:21Z,0,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@joji-u4e,최인호 원래 그럼..,2025-12-28T06:19:14Z,0,,UgxXhuVpnHEqr9Duepp4AaABAg,True
@papa-ln6cy,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1793"">29:53</a> 시간없는분 최고의 슛",2024-11-22T12:21:10Z,111,0.0,,False
@aorigele.,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=622"">10:22</a> 님들이 보러온거",2024-11-24T00:46:51Z,74,9.0,,False
@조연우-v6s,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-11-25T15:02:20Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@팍후이,빠른 피드백 감사드립니다 ㅎ,2024-11-28T09:07:43Z,6,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@ddulaemi,당신은 영웅이요. 강호의 도리를 아는 알엄는꺼러 엄지척,2024-11-28T10:46:59Z,2,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@PainsMatrix,사람의 마음을 헤아릴줄 아는 그대는 사업을 크게 성공할 것이오.,2024-11-28T11:52:01Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@pgmghg,와.감사.<br>저분 뭐임? 대박.이쁘고 대박몸이시넹,2024-11-28T23:42:48Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@heon2_0831,ㄱㅅㄱㅅ,2024-11-30T04:31:23Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@zzang1246,합격. 안봣다 합격,2024-11-30T04:40:43Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@강화도령행복한인생,아씨... 한참 찾았잔아요!ㅋ,2024-11-30T09:45:33Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@haekum4729,감사합니다 한참 찾았습ㄴ다,2024-11-30T13:08:20Z,0,,Ugzf6mtHsS_OlRtUVll4AaABAg,True
@user-hr5hr1hr5h,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=2178"">36:18</a> 역시 스페셜리스트 ㄷㄷ",2024-11-22T06:52:32Z,166,0.0,,False
@소소한재테크,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=2290"">38:10</a> 요기가 웃음빌 포인트예요",2024-11-26T15:25:45Z,31,0.0,,False
@durumis_family,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1323"">22:03</a> 황인서 선수 화이팅!!!!👍🏻👍🏻👍🏻",2024-11-22T02:21:45Z,131,0.0,,False
@OoO.-_-.,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=803"">13:23</a> 쿵(생략)",2024-11-23T12:57:42Z,80,0.0,,False
@김태산-v2t,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1705"">28:25</a> 비선출인데 ㄷㄷ",2024-11-22T08:37:55Z,77,0.0,,False
@johan4916,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1553"">25:53</a> 자기소개는 ㄹㅇ 아우라 뿜뿜이시넹",2024-11-25T10:19:34Z,83,3.0,,False
@JoyceFaith-j7l,ㄱ글 검색 토카인 요즘 제일 핫한곳인거 같네요,2025-01-04T05:01:12Z,0,,UgxqDecdcOLJjh3Jzap4AaABAg,True
@VorousKlyashtorny,13 23 쿵 생략?,2025-02-01T08:22:27Z,0,,UgxqDecdcOLJjh3Jzap4AaABAg,True
@i9꾤리는D야뎡Dpv5,와 진짜 그 느낌 ㅋㅋㅋ 축구계의 슈퍼스타 같은 그런 거 있지? ㄷㄷ,2025-05-19T08:32:17Z,0,,UgxqDecdcOLJjh3Jzap4AaABAg,True
@user-yt7rs5ur6c,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=918"">15:18</a> 그녀석 모자이크 ㅋㅋㅋ",2024-11-21T12:26:22Z,87,7.0,,False
@이거재밌넹,누군가요?,2024-11-21T13:39:09Z,2,,UgxneZaPESXb1kpcvA94AaABAg,True
@newtraveI,@이거재밌넹김호중,2024-11-21T14:11:12Z,2,,UgxneZaPESXb1kpcvA94AaABAg,True
@_mubuymik,@이거재밌넹원창연이요,2024-11-21T18:02:21Z,6,,UgxneZaPESXb1kpcvA94AaABAg,True
@second6914,@이거재밌넹 오킹이요,2024-11-23T12:25:22Z,0,,UgxneZaPESXb1kpcvA94AaABAg,True
@doublej5891,​@이거재밌넹승리요,2024-11-25T16:53:20Z,0,,UgxneZaPESXb1kpcvA94AaABAg,True
@토모다찌777,정우성이요,2024-11-26T07:43:23Z,0,,UgxneZaPESXb1kpcvA94AaABAg,True
@zzang1246,장동건,2024-11-30T04:44:09Z,0,,UgxneZaPESXb1kpcvA94AaABAg,True
@logychung2562,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=704"">11:44</a> 정범철 샘 테크닉 미친자. 실전 기술보면 감탄만 나와요. 😮",2024-11-22T10:14:52Z,35,0.0,,False
@정민혁-s8o,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=219"">3:39</a> 춘수형 기준점 하나라 하자마자 2개로 접어버리기 ㄷㄷ",2024-11-22T05:02:52Z,51,0.0,,False
@정의의지팡이,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=626"">10:26</a> 님들이 원하는 썸네일",2024-11-24T09:26:10Z,351,19.0,,False
@팩트만쓴다-w8v,어떻게든 떠볼라고 옷 꼬라지봐라 ㅋㅋㅋ 흔들리지도 않는 A컵 가지고 열심히 사네,2024-12-07T17:06:31Z,15,,Ugwm7qo49ktSfaViA214AaABAg,True
@나다-e5g,@팩트만쓴다-w8v 저거 뽕이에요? 아 실망 ㅡㅡ,2024-12-09T02:28:22Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@탐켄치프렌치키스-j9q,​@팩트만쓴다-w8v와 ㄹㅇ이네 유튭가니까 읎노;,2024-12-14T06:10:41Z,8,,Ugwm7qo49ktSfaViA214AaABAg,True
@she-hh9or,이거만 보면 됨,2024-12-19T16:38:23Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@개추-b,오늘은 이걸로,2025-01-01T10:39:02Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@이게킥이야,​​@팩트만쓴다-w8v 엥 저분 유튭도 보는데 악플달릴 피지컬이 아니신데... 몸매도 좋으시고 슛하는 모습보면 ㄹㅇ 아름다움,2025-01-25T00:51:46Z,8,,Ugwm7qo49ktSfaViA214AaABAg,True
@HAGHIGHATDariah,👆🍥,2025-01-26T04:57:10Z,1,,Ugwm7qo49ktSfaViA214AaABAg,True
@user-ed2ww6zk9g,상당히 잘 차는데 방향이 아쉽네,2025-02-09T07:28:56Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@FLyongshin,몇명 더 있겠지 하고 봤는데 ... 썸네일 달랑 한명이었어... 썸사기.썸피싱,2025-03-25T22:15:34Z,1,,Ugwm7qo49ktSfaViA214AaABAg,True
@_coelacanth,⁠@팩트만쓴다-w8v숨쉬듯 성희롱 ㄷ,2025-03-30T07:53:54Z,15,,Ugwm7qo49ktSfaViA214AaABAg,True
@루블루-f9p,여적여를 확인해보고픈딩,2025-04-24T12:33:26Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@테란유저,전북 완주의 자랑 초롱님~~~,2025-05-08T06:28:39Z,1,,Ugwm7qo49ktSfaViA214AaABAg,True
@내채녈_i9많음_gR4c3L,슛 멋진 분들 많이 보이네 ㅋㅋ 화이팅!! 응원할게요 ㅠㅠ,2025-05-10T09:40:08Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@LENNY-22,​@팩트만쓴다-w8v 너도 열심히 좀 살아라,2025-05-24T23:21:11Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@force7640,대협,2025-05-25T08:02:30Z,2,,Ugwm7qo49ktSfaViA214AaABAg,True
@rizone800,"What is it,  cross bar challange ,,, if not  how come no can score",2025-05-31T23:44:21Z,1,,Ugwm7qo49ktSfaViA214AaABAg,True
@성호-l6j,ㅓㅜㅑ,2026-01-05T11:17:56Z,0,,Ugwm7qo49ktSfaViA214AaABAg,True
@mYpReCiOuS-v4o,동지여 고마우이,2026-04-11T13:35:05Z,1,,Ugwm7qo49ktSfaViA214AaABAg,True
@ksguymnzable,배우신분..,2026-04-22T14:05:23Z,0,,Ugwm7qo49ktSfaViA214AaABAg,True
@Jhoker77,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=667"">11:07</a> 범신 ㄷㄷㄷㄷ",2024-11-22T05:26:52Z,64,0.0,,False
@풋볼존,슛포러브는 이런 기획력이 진짜 대단합니다. 항상 기다려지는 컨텐츠! ❤,2024-11-23T15:04:49Z,90,3.0,,False
@whlee5441,대단하긴요 대 해외에서 가져온 거 하는 거임,2024-11-28T02:05:53Z,1,,Ugw5ATf3CR-uAGB4Bn94AaABAg,True
@임정훈-z1q,우리 세금으로 하는건 알죠?,2024-11-28T12:38:52Z,0,,Ugw5ATf3CR-uAGB4Bn94AaABAg,True
@내채녈_I9많음_yr4o4t,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=2178"">36:18</a> 진짜 전문가네 ㄷㄷ",2025-05-08T08:31:02Z,0,,Ugw5ATf3CR-uAGB4Bn94AaABAg,True
@Jabbu1004,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1323"">22:03</a> 와 황인서 선수~~! 진짜 멋잇어요!!!!! 😍😍😍😍😍",2024-11-21T12:46:33Z,167,1.0,,False
@I9벌거숭이wqL,"13 23 쿵,,,, 생략",2025-02-02T03:11:42Z,0,,UgwXJLlLWn2sr2NK_oh4AaABAg,True
@johan4916,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1767"">29:27</a> 신두형 전성기 그자체",2024-11-25T10:24:56Z,17,0.0,,False
@방가방가-i8h,거의 무슨 축구계 슈퍼스타k네 ㅋㅋㅋㅋ,2024-11-21T11:19:56Z,179,4.0,,False
@유튜브시청자-b9u,쇼미지<br>현장에서 별로인 사람 많은데<br>다 인맥빨로 뽑네,2024-11-23T07:45:32Z,18,,Ugz2nMXDgQ_UPykeoOh4AaABAg,True
@icon8u24sy3,재수없게 이천수가 나왔네 안봐야지,2024-11-24T01:14:23Z,4,,Ugz2nMXDgQ_UPykeoOh4AaABAg,True
@텐션-t7d,절반이상은 일반인보다 못참,2024-11-28T07:08:48Z,1,,Ugz2nMXDgQ_UPykeoOh4AaABAg,True
@l9야H뎡볼래HPew,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=704"">11:44</a>에 정범철 샘의 테크닉이 미쳤다니ㄷㄷ 실전 기술 보면 감탄밖에 안 나오지 않나...ㅋㅋ",2025-05-03T09:37:31Z,0,,Ugz2nMXDgQ_UPykeoOh4AaABAg,True
@johan4916,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1355"">22:35</a> 인천 이 친구는 여기 나온 왠만한 어중이떠중이 참가자보다도 훨씬 잘차네",2024-11-25T10:15:43Z,5,0.0,,False
@c1jg759,아니 형컴은 심사위원자리에 앉아있어야죠 ....,2024-11-21T14:27:03Z,154,7.0,,False
@시간버리는활동,슛슛슛 취지로 보면 형컴이 이근호 이을용보단 나은듯,2024-11-22T11:05:09Z,9,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@c1jg759,@시간버리는활동 이근호는 프리키커아닌거 ㅇㅈ하겟는데 이을용은 염기훈 이전에 왼발키커였음. 02시즌에 왼발프리키커 히딩크햄이 지정해줬으면 말다했지,2024-11-22T13:50:53Z,18,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@NJR10-92,@시간버리는활동 근데 또 보면 월드컵에서 1골 넣은 선수들 3명을 심사위원으로 앉힌 거라 반박 하기도 애매,2024-11-22T14:38:38Z,4,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@새5마리,저들보다 형컴이 인지도가 있나요? 예능이 무슨 장난도 아니고,2024-11-22T18:26:03Z,4,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@구독자2-k8q,정답!!!,2024-11-22T19:42:57Z,0,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@이용준-r1r,글쎄 진짜 냉정히 따지면 한때 잠시 세계 프리키커 탑 10으로 우려먹는것 은 맞긴한데 ㅋㅋ  프리킥 개수나 질이나 100위 안에 들수 있을런지 100위 안에 드는 사람들은 진짜 국대 해외 탑팀에서 프리키커로 인정받아서 전문 키커였을텐데 ...이천수 이을용도 프리킥으로 형컴에 달리나? 근호님이야 뭐 프리 키커는 아닌게 맞는게 위처럼 국내 한정이면 형컴님도 탑인건 맞겠지만,2024-11-23T00:11:18Z,0,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@younghooahn9319,형컴 인지도는 음주운전으로 더 유명한데 무슨 심사위원,2024-11-23T05:50:56Z,1,,UgxqwCHNpUSSLQVdeKp4AaABAg,True
@SuHyounHW,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=396"">6:36</a> 오팔이형 귀엽당",2024-11-22T10:06:26Z,3,0.0,,False
@라이프는라이브,형컴 언제까지 잘 찰지 기대되네요  <br><br>감아줘 ㅋㅋㅋㅋ,2024-11-22T01:26:07Z,27,0.0,,False
@셱햔거_냬챼녈k5Lc49,와~ 이상협 선수 보면서 정말 감탄을 금할 수 없죠! 형컴님을 보면서도 그런 느낌이 들었나봐요. 이천수 심사위원님과 비슷한 말을 하는 건 정말 신기하죠! 😄,2025-04-05T09:24:56Z,6,0.0,,False
@ywj5797,형컴은  정말.. 급이 다르네요..... 뭐 축구 컨텐츠 있을때마다 다 나오시는거같은데 ...,2024-11-21T12:10:35Z,63,0.0,,False
@Kkkmm90,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=597"">9:57</a> 풍기 한국말 왤케 잘하노;",2024-11-23T13:42:01Z,5,0.0,,False
@dhedhqoe,형컴은 흑백요리사에 에드워드리 여경래 나온 급이네 ㅋㅋㅋ,2024-11-21T12:02:45Z,62,3.0,,False
@콘테-t3l,형컴래,2024-11-21T23:46:16Z,0,,UgxKX0-iV7FEujJLl014AaABAg,True
@StopTheSteal_sj173,그정도 급은 아니지..,2024-11-24T03:05:17Z,1,,UgxKX0-iV7FEujJLl014AaABAg,True
@dhedhqoe,@StopTheSteal_sj173 저 안에선 그정도급 맞음,2024-11-24T10:33:31Z,0,,UgxKX0-iV7FEujJLl014AaABAg,True
@zen-w7f,아 김근환 선수 진짜 꿀잼 주고가셔서 감사합니다 😍,2024-11-26T03:46:54Z,3,0.0,,False
@이우-s9y,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=710"">11:50</a> 와 범철좌 ….",2024-11-22T04:17:16Z,54,1.0,,False
@Jhoker77,ㄹㅇ 범신,2024-11-22T05:27:03Z,0,,Ugw2mx8HW_LIarInDcB4AaABAg,True
@김진수-s7w,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=650"">10:50</a> 썸넬",2024-11-22T15:23:49Z,14,0.0,,False
@카페인인,형컴vs이상협 미쳤따,2024-11-21T19:13:11Z,24,0.0,,False
@너무좋잖아,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=788"">13:08</a><br>와 청춘FC 애청자였는데 이웅재 선수<br>슈팅훈련 정말 많이 한게 느껴지네요 감격입니다 ㅠㅠ!!!",2024-11-22T12:38:58Z,3,0.0,,False
@굽은다리-d2v,기획 좋다^^ 이런 아이디어는 어디서 계속 샘솟는지👍😃👍항상 최고❤,2024-11-21T14:38:41Z,31,0.0,,False
@stickman0719-m1k,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1206"">20:06</a>뭐해 이천수 ;;?",2024-11-27T08:53:14Z,3,0.0,,False
@10칼로리청포도,형컴은 진짜 클라스가 다르다…,2024-11-21T11:42:22Z,207,15.0,,False
@suzuki77889,최고죠 형컴❤❤❤❤❤❤,2024-11-21T14:59:02Z,4,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@7천피,벤투 깍아내리기요?,2024-11-21T16:35:25Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@IIIIlIlIlIIl,무면허에 음주운전은 ㄹㅇ 클라스가 다르긴 하지,2024-11-21T22:22:34Z,6,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@박룸바-f6q,"@IIIIlIlIlIIl비슷한 류가  대통령실에서도 일하는데,뭐.",2024-11-21T23:04:47Z,4,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@Lilsmurf-z7n,아니 근데 언제까지 10대 프리키커야 ㅋㅋ 그게 언젠데ㅔ,2024-11-21T23:56:41Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@김성원-u5t,@IIIIlIlIlIIl 김형범 선수 술 한잔도 못하는데 무슨 ??,2024-11-22T01:05:03Z,1,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@IIIIlIlIlIIl,@김성원-u5t 김형범 지인임? 니가 그걸 어애 아는데ㅋㅋㅋ,2024-11-22T01:09:25Z,1,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@ks-korea,​@박룸바-f6q 그렇죠. 음주운전 해도 대통령 후보에 나올수 있으니까요😅,2024-11-22T03:10:43Z,1,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@VICTORIAFC-z8y,@IIIIlIlIlIIl김형범 선수 술한잔도 못하는거 사실임 그리고 음주운전도 아님 당신 딱 고소맞겠다,2024-11-22T03:43:22Z,4,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@younghooahn9319,형컴 음주운전임? 역시 관상은 과학인가보네 ​@IIIIlIlIlIIl,2024-11-22T04:36:09Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@7천피,@VICTORIAFC-z8y 뭔고소를 때려 유튭 댓글 고소 졸라 빡센데,2024-11-22T06:41:49Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@IIIIlIlIlIIl,@VICTORIAFC-z8y 그럼 본인 스스로 사과문 올린건 김형범 사칭이냐?ㅋㅋ 염기훈 이마에 상처는 누가 만들었노ㅋㅋ 음주운전은 맞는데 술은 안마신거냐?ㅋㅋㅋ,2024-11-22T09:48:44Z,1,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@고장난맘보,원희룡천수나오니 슛포도 구취함.<br>조깓튼채널,2024-11-22T18:39:46Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@이용준-r1r,@Lilsmurf-z7n 잠깐 몇개월? 그냥 프리킥 으로 국대나 빅팀에서 찬 선수가 얼마나 많겠어요 ㅋㅋ,2024-11-23T06:14:17Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@빵민-w9k,김형범 선수 대체 어느시절에 뛰었길래 케이리그도 아니고 세게 10대 키커??   자위도 좀 적당히 해야지..,2024-11-23T16:43:00Z,0,,UgwncrMQVP_Q13uiIbF4AaABAg,True
@권민영-x1q,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1320"">22:00</a> 황인서 선수 진짜 6학년 맞나요?<br>슛폼이 대박임~~ 국대느낌  팍팍옴  ❤지켜보겠음!!",2024-11-24T06:00:13Z,10,1.0,,False
@성주링,앞으로도 친하게 지내라~,2024-12-04T04:11:22Z,1,,Ugx5NfUoQ3xSwb5hcpR4AaABAg,True
@quenunca,슛포러브 컨텐츠 너무좋다ㅋㅋㅋ,2024-11-21T11:44:53Z,44,0.0,,False
@mishaj1362,와... 진짜 순삭해서 봤네요. 슛포러브는 진짜 컨텐츠 안전지대 이런거 없이 늘 도전적이고 신선해서 좋습니다!,2024-11-22T09:15:30Z,31,2.0,,False
@나규용-f5k,이천수 빼,2024-11-25T14:38:57Z,0,,UgwlD5cok8dBAYfC_l14AaABAg,True
@나규용-f5k,프로 잘될라 함 이천수 무조건 하차,2024-11-25T14:39:59Z,0,,UgwlD5cok8dBAYfC_l14AaABAg,True
@인생100억목표,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1696"">28:16</a> 못찰거같은데 탑5안에드네? 와",2024-11-22T08:26:31Z,8,0.0,,False
@객관적인사람-y9s,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=871"">14:31</a> 씁쓸하네 저걸 합격주다니 😂",2024-12-19T11:44:57Z,6,1.0,,False
@bk2111,허민영선수 영상으로 보는것과는 달라요. 바로 옆에서 슈팅때리는거 보면 바람 가르는소리가 나면서 뻗어나감. 저 숏스텝슈팅도 파워가 장난아니었을것임.,2026-01-10T12:55:39Z,0,,UgxsJcRIua8Zjgr_3w94AaABAg,True
@쿨케이-g2y,형컴이랑 미친왼발은 어나더클라스네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-11-21T13:35:42Z,6,0.0,,False
@árbitro90,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=663"">11:03</a> ㅋㅋㅋ 인스타에선 잘차던데…ㅠ",2024-11-23T06:45:44Z,5,0.0,,False
@유창은-m2w,형컴님에 나오시다니 ㄷㄷㄷ 한잔해~~,2024-11-21T22:55:13Z,7,0.0,,False
@short7804,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=1423"">23:43</a> 핫소스 선응이형 닮음 ㅋㅋ",2024-12-15T06:06:03Z,2,0.0,,False
@사커파파,인서 슛 좋네요ㅎ 화이팅!,2024-11-21T12:42:11Z,14,0.0,,False
@오경우-x7u,슛 멋진분들 몇분 보이시네요 👍<br>화이팅 !! 응원합니다,2024-11-27T02:23:13Z,1,0.0,,False
@엄살라,천당과 지옥을 오갔네요 기회 주셔서 감사합니다:)😊,2024-11-21T15:38:24Z,11,0.0,,False
@jooyean114,너무 재밌어요~~~ 선수출신분들도 긴장 많이 하시네요.,2024-11-23T07:07:04Z,3,0.0,,False
@김태우-i7j,김근환ㅋㅋㅋㅋ진짜 웃기러 나오셨어,2024-11-22T06:44:58Z,4,0.0,,False
@ktktk-g2,"<a href=""https://www.youtube.com/watch?v=hJ9epllkD-s&amp;t=648"">10:48</a> 모티바는 합격!",2024-11-30T13:47:15Z,1,0.0,,False
@할라마드리드,신세계 브금이 ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋ,2024-11-21T12:25:11Z,7,0.0,,False
@엽떼여-x6s,이야  저중에  관상은  과학인  인간이  하나있네,2024-11-23T14:36:25Z,3,0.0,,False
@그냥운동-o2h,사실상 이상협vs형컴이네,2024-11-21T17:21:48Z,8,0.0,,False
@팡팡-t3e,형범이형 너무좋아 <br>사람자체가 그냥 너무좋아,2024-11-22T09:20:29Z,1,0.0,,False
@bethesoultree,형컴은 무슨 심사위원으로 나와야 하는 거 아닌가? 에드워드리가 흑백요리사 나온 꼴,2024-11-21T14:10:56Z,9,0.0,,False
